NUMBER,ACCREDITATION NUMBER,REGION,NAME OF FACILITY,ADDRESS (Street/Barangay),TOWN/CITY,CONTACT NO.,HOL NAME (Head Of Laboratory),EMAIL,LABORATORY EMAIL,O.R. Number,"INCORRECT
METH","INCORRECT
THC","INCORRECT 
TOTAL","RESULT: 
WITH OR WITHOUT CONCERN",RESULT: REMARKS,"REMARKS:
PASSED / FAILED",SCORE,CERTIFICATE NO. ,
14,13-0817-23-PIBS-R,13,THE MEDICAL CITY CLINIC - TRINOMA,"G003 TRINOMA MALL, EDSA COR. NORTH AVE., BRGY. BAGONG PAG -ASA, QUEZON CITY, METRO MANILA",QUEZON CITY/MANILA,0995-295-4039/ 0923-935-7895,"FARRAH KRISTINE F. SANTIAGO, MD",tmctrinoma@themedicacity.com,tmctrinoma@themedicacity.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0130941,HS
14,13-0755-23-PIBS-R,13,THE MEDICAL CITY CLINIC - FAIRVIEW,"LG, 106 SM FAIRVIEW, REGALADO AVENUE, QUEZON CITY, METRO MANILA",QUEZON CITY / METRO MANILA,0917-830-8600,"SANTIAGO, FARRAH KRISTINE F.",tmcsmfairview@themedicalcity.com,tmcsmfairview@themedicalcity.com,,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0130942,HS
14,13-1370-23-PIBS-R,13,"THE MEGACLINIC, INC.","UNIT 552, SM MEGAMALL, BLDG. A, DO•A JULIA VARGAS AVE., COR. EDSA, MANDALUYONG CITY",MANDALUYONG/MANILA,0998-961-2450,"SIERRA ROMA S. HERNANDEZ, MD",laboratory.mega@keralty.com.ph,laboratory.mega@keralty.com.ph,,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0130943,HS
14,13-1400-24-PIBS-R,13,THE PERLAS POLYCLINIC,"#171-173 F. ROXAS ST. 4TH AVE. GRACE PARK, CALOOCAN CITY, METRO MANILA",CALOOCAN CITY / METRO MANILA,0916-419-1541,"SANTOS, LOURDES P.",mellendresm@yahoo.com,mellendresm@yahoo.com,,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0130944,HS
14,13-0636-24-PFSS-R,13,TLCC MEDICAL HEALTH SERVICES,"UNIT 201 JEMCO BLDG. C. RAYMUNDO CORNER BERNAL ST., ROSARIO, PASIG",PASIG,0928-493-7208/0917-856-2060,ROCYLENE C. ROQUE,tlccmedserv@gmail.com,tlccmedserv@gmail.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0130945,HS
14,13-0167-24-PFSS-R,13,TOKYO HEALTHLINK INC.,"UNIT R2 EL MONTO BLDG. MADRIGAL AVE. AYALA, ALABANG, MUNTINLUPA CITY",ALABANG CITY/MUNTINLUPA CITY,0999-843-2485/0999-843-2485,AZEUS O. SILVA,lab.tokyo@yahoo.com,lab.tokyo@yahoo.com,,0,4,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0130946,HS
14,13-0870-23-GIBS-R,13,TONDO MEDICAL CENTER,"KALAKAL ST., BALUT, TONDO, MANILA",METRO MANILA,0917-886-5949/ 0917-513-0560,"JOHN A. COLOMA, MD",ayapanaaida@gmail.com,ayapanaaida@gmail.com,,2,0,2,,,PASSED,Excellent,SDTLPT-24-0130947,E
14,13-1402-24-PFSS-R,13,TOPHEALTH MEDICAL CLINICS INC. ,"2ND FLOOR. SM CITY SAN LAZARO, FELIX HUERTAS STREET., CORNER A.H. LACSON, MANILA",MANILA,0927-856-3756/ 0917-823-9562,"SIONZON, MELANI H.",tophealthmcidtl@gmail.com,tophealthmcidtl@gmail.com,,2,0,2,,,PASSED,Excellent,SDTLPT-24-0130948,E
14,13-1762-23-PFSS-I,13,TOPMED DIAGNOSTICS AND ANIMAL BITE CENTER,"130 FERSAL HOTEL, KALAYAAN AVE., QUEZON CITY, METRO MANILA",QUEZON CITY/MANILA,9683797409,"LARA MAE A. ANGELES, MD",topmedlaboratoryqc@gmail.com,topmedlaboratoryqc@gmail.com,,3,0,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0130949,HS
14,13-1352-24-PIBS-R,13,"TRANSGLOBAL HEALTH SYSTEM, INC. ","8833 SAMPALOC ST., SAN ANTONIO VILLAGE, MAKATI CITY, METRO MANILA",MAKATI CITY / METRO MANILA,0926-677-5107,"AXIBAL, MAXIMO JR. B.",transgloballab@gmail.com,transgloballab@gmail.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0130950,HS
14,13-0874-23-PIBS-R,13,TRANSNATIONAL MEDICAL AND DIAGNOSTIC CENTER INC.,"3RD FLOOR. LABORATORY, 557 CABILDO ST. INTRAMUROS, MANILA",METRO MANILA,0918-959-6113,"ELIA P. CABRERA, MD",marjohn.gerero@tmdc.ph,marjohn.gerero@tmdc.ph,,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0130951,HS
14,13-1458-23-PIBS-R,13,"TRICITY MEDICAL CENTER, INC.","UG TRICITY MEDICAL CENTER INC., 269 C. RAYMUNDO AVENUE, MAYBUNGA, PASIG CITY, METRO MANILA",PASIG CITY/MANILA,9176284537,"ATURO JR. C. LOPEZ, MD",tcmclab@gmail.com,tcmclab@gmail.com,,1,5,6,,,PASSED,Acceptable,SDTLPT-24-0130952,A
14,13-1859-23-PIBS-I,13,"TRUHEALTH DIAGNOSTICS CENTRE, CORPORATION","1963 MINERVA BUILDING, TAFT AVENUE, MALATE, BRGY. 703, MANILA",METRO MANILA,9985949412,"FRANK GERALD C. PAGDUNZULAN, MD",chiefmedtech@truhealthcorp.com,chiefmedtech@truhealthcorp.com,,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0130953,HS
14,13-1404-24-PIBS-R,13,TULAY LINGAP NI PADRE PIO INC. ,"#11 ST. FRANCIS STREET (ST. FRANCIS CHURCH/LOURDES SCHOOL OF MANDALUYONG), MANDALUYONG",MANDALUYONG,0953-138-5797/0917-856-2060,ROCYLENE C. ROQUE,tlp_laboratory2k17@yahoo.com,tlp_laboratory2k17@yahoo.com,,0,4,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0130954,HS
14,13-1409-24-PFSS-R,13,"UNIFIED HEALTH POLYCLINIC, DIAGNOSTIC & DRUG TESTING ",2154-B NARRA ST. UNITED HILLS SAN MARTIN DE PORRES PARA•AQUE CITY METRO MANILA ,METRO / MANILA,0917-322-8639,"MACAPAGAL, JOHN DENNIS D.",upolyclinic@yahoo.com,upolyclinic@yahoo.com,,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0130955,HS
14,13-1234-23-PFSS-R,13,UNIFIED MEDICAL SERVICES INC.,#103 SGT. J CATOLOS ST. BRGY IMMACULATE CONCEPCION CUBAO QUEZON CITY,QUEZON CITY/MANILA,0995-466-4921/ 0917-561-2488/ 734-22085,"TITO G. GARRIDO, MD",unif.medicalservices@gmail.com,unif.medicalservices@gmail.com,,1,0,1,,,PASSED,Excellent,SDTLPT-24-0130956,E
14,13-0171-24-PIBS-R,13,UNIMED DIAGNOSTIC CENTER CORP.,2ND FLOOR JLC BLDG 8 N. RAMIREZ ST. BRGY DON MANUEL QUEZON CITY,QUEZON / CITY,0908-581-2243/ 0922-233-5058,"LIM, THOMAS JEFF C.",lab.unimed.diagnostic@gmail.com,lab.unimed.diagnostic@gmail.com,,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0130957,HS
14,13-0876-23-PIBS-R,13,UNITED DOCTORS SERVICE CORPORATION (METROPOLITAN MEDICAL CENTER),"1357 G. MASANGKAY ST., STA. CRUZ, BRGY. 262, MANILA, METRO MANILA",METRO MANILA,9562191856,"DENNIS JOSE S. CARBONELL, MD",Laboratorymetromed@gmail.com,Laboratorymetromed@gmail.com,,3,0,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0130958,HS
14,13-XXXX-XX-XXXX-X,13,UNIVERSITY OF PERPETUAL HELP DALTA MEDICAL CENTER INC.,"UNIVESITY OF PERPETUAL HELP DALTA MEDICAL CENTER, ALABANG ZAPOTE, RD. PAMPLONA, LAS PI•AS CITY, MANILA",LAS PI•AS/MANILA,0917-130-8124/ 88748515 LOC. 151,"ARTURO JR. C. LOPEZ, MD",uphdmc_lab@yahoo.com,uphdmc_lab@yahoo.com,,2,0,2,,,PASSED,Excellent,SDTLPT-24-0130959,E
14,13-1714-24-PIBS-R,13,UNIVERSITY OF SANTO TOMAS HOSPITAL,"CLINICAL PATHOLOGY UPPER GROUND, ST. JOHN PAUL II BLDG., SAMPALOC CITY OF MANILA",MANILA,0926-615-9329,MONTANO,usth_qa@yahoo.com,usth_qa@yahoo.com,,2,4,6,,,PASSED,Acceptable,SDTLPT-24-0130960,A
14,13-0459-21-PIBS-R,13,UNLAB MEDICAL CLINICAL CORP.,"1334 TAFT AVENUE BRGY., 667, ERMITA, MANILA",METRO MANILA,84005129/ 8 672-3833,"ROMMEL P. DOMALAON, MD",unlab1992@yahoo.com,unlab1992@yahoo.com,,4,3,7,,,PASSED,Acceptable,SDTLPT-24-0130961,A
14,13-0880-23-GIBS-R,13,VALENZUELA MEDICAL CENTER ,"PADRIGAL ST. KARUHATAN, VALENZUELA CITY",VALENZUELA/MANILA,0956-153-9610,"ARNELL G. BAYOTAS, MD",vmc_lab1@yahoo.com,vmc_lab1@yahoo.com,,2,0,2,,,PASSED,Excellent,SDTLPT-24-0130962,E
14,13-1832-24-PFSS-I,13,VALIANT-CARE MEDICAL AND LABORATORY SERVICES,"UNIT 102, R PLACE BLDG. #12 FAUSTINO ST., BRGY. HOLY SPIRIT, QUEZON CITY",QUEZON CITY,0917-126-6212/0932-851-0256,FRANK GERALD C. PAGDUNZULAN,valiantcare.laboratory@gmail.com,valiantcare.laboratory@gmail.com,,0,0,0,,,PASSED,Excellent,SDTLPT-24-0130963,E
14,13-0895-23-PIBS-R,13,VALLEYMED DIAGNOSTIC AND AMBULATORY SURGICAL CENTER,"UNIT 2C CITI CENTRE BUILDING JP RIZAL ST. COR. PUERTO RICO ST. NANGKA, MARIKINA CITY, MANILA",MARIKINA/MANILA,0917-899-8259/ 7576-6622,CATHERINE KAORI D. KALINGO,valleymedmultispecialtyclinic@gmail.com,valleymedmultispecialtyclinic@gmail.com,,0,4,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0130964,HS
14,13-1578-22-PFSS-R,13,VALULIFE MOBILE XRAY &LABORATORY SERVICES,"G/F AURORA BUILDING, ALABANG-ZAPOTE RD., CUPANG, MUNTINLUPA, METRO MANILA",MUNTINLUPA/MANILA,0917-701-5963/ 8772-51-31,"JOCELYN MYRA R. CAJA, MD",valulifelab@yahoo.com,valulifelab@yahoo.com,,4,2,6,,,PASSED,Acceptable,SDTLPT-24-0130965,A
14,13-0125-23-PIBS-R,13,VICTORY MEDICAL CLINIC,"RBAP BUILDING, A. SORIANO COR. ARZOPISPO ST., INTRAMUROS, MANILA",INTRAMUROS MANILA,0921-820-5900,"FREDERICK R. LLANERA,MD",victorymedicalclinic71@gmail.com,victorymedicalclinic71@gmail.com,,2,0,2,,,PASSED,Excellent,SDTLPT-24-0130966,E
14,13-XXXX-XX-XXXX-X,13,VIZCARRA DIAGNOSTIC CENTER,"SEGUNDINA BLDG., 464 UNITED NATIONS AVE., ERMITA",METRO MANILA,9992215516,"FREDERICK G. LIM, MD",vdclaboratory@vizcarrapharma.com,vdclaboratory@vizcarrapharma.com,,4,3,7,,,PASSED,Acceptable,SDTLPT-24-0130967,A
14,13-XXXX-XX-XXXX-X,13,W.RAMOS DIAGNOSTIC LABORATORY,"LOT 194 A. G. LAZARO ST. BRGY. DALANDANAN, VALENZUELA CITY, METRO MANILA",VALENZUELA CITY / METRO MANILA,0917-578-6270 ,"TORRES, REYNALDO G.",wramosdiagnosticlaboratory@gmail.com,wramosdiagnosticlaboratory@gmail.com,,3,1,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0130968,HS
14,13-0174-24-PIBS-R,13,WELLNEST DIAGNOSTIC CENTER,"#5864 ALFONSO ST., BRGY. POBLACION, MAKATI CITY, MAKATI, METRO MANILA",MAKATI / METRO MANILA,0991-440-0749,"ABIBA, RUDOLPH D.",wellnestdc@gmail.com,wellnestdc@gmail.com,,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0130969,HS
14,13-143-24-PIBS-R,13,"WINDSOR INTERNATIONAL MARITIME CLINIC, INC.","2F PALACIO GRANDE BLDG. A. LUNA cor ANDA ST. INTRAMUROS, MANILA CITY",MANILA / MANILA CITY,0995-522-1966,"SABIDO, JESSICA NICOLE C.",wincilab@gmail.com,wincilab@gmail.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0130970,HS
14,13-1414-24-PIBS-R,13,WMOC MEDICAL AND DIAGNOSTIC CLINIC,"1945 ESTHER BLDG., TAFT AVENUE, MALATE, MANILA, METRO MANILA",MALATE/METRO MANILA,0939-859-9320/0917-850-8839,AUDIE G. SILVA,wmocmdclab@gmail.com,wmocmdclab@gmail.com,,3,5,8,,,PASSED,Acceptable,SDTLPT-24-0130971,A
14,13-0911-23-PIBS-R,13,YGEIA MEDICAL CENTER INC. - MANILA BRANCH,"2081 PRES. QUIRINO AVE., BRGY. 833, PANDACAN, MANILA CITY",METRO MANILA,0998-939-2532/ 0919663-6577,"WALTER G. JUAREZ, MD",deahlatade@gmail.com,deahlatade@gmail.com,,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0130972,HS
15,14-XXXX-XX-XXXX-X,14,ALMORA GENERAL HOSPITAL DRUGTESTING LABORATORY,"SILAO STREET, PUROK 4, BULANAO, TABUK CITY, KALINGA",TABUK/KALINGA,0938-252-4107/ 0999-992-4951,"EMMYLOU B. AKIA, MD",lab@almorageneralhospital.com,lab@almorageneralhospital.com,,1,1,2,,,PASSED,Excellent,SDTLPT-24-0140973,E
15,14-1927-23-PIBS-I,14,ASSUMPTA FAMILY HOSPITAL,"MAGALLANES ST., ZONE 5, BANGUED, ABRA",BANGUED CITY / ABRA,0917-124-8089,"PASCUA, WILFREDO B.",assumptacliniclab@gmail.com ,assumptacliniclab@gmail.com ,,0,4,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0140974,HS
15,14-1330-24-PFSS-R,14,BAGUIO FDC MEDICAL & DIAGNOSTIC CENTER CORPORATION ,"85 K'S LOFT BLDG. T. ALONZO ST., NEW LUCBAN, BAGUIO CITY, BENGUET",BAGUIO/BENGUET,(074) 4225861,JERILYN  LINGGON  DULAY ,fdclaboratory@gmail.com ,fdclaboratory@gmail.com ,,3,3,6,,,PASSED,Acceptable,SDTLPT-24-0140975,A
15,14-1705-23-PIBS-R,14,"BENGUET CORP LABORATORIES, INC","4A & B01 SM BAGUIO CITY, CYBERZONE BLDG, UPPER HARRISON ROAD, BAGUIO CITY, BENGUET",BAGUIO CITY /  BENGUET,0928-1919-024,"DE JOYA, VIRGINIA V.",ajdaguids@gmail.com,ajdaguids@gmail.com,,4,2,6,,,PASSED,Acceptable,SDTLPT-24-0140976,A
15,14-1350-24-GIBS-R,14,BENGUET GENERAL HOSPITAL DRUG TESTING LABORATORY,"KM 5 PICO LA TRINIDAD,BENGUET",LA TRINIDAD/BENGUET,9196866520,BERNADETTE L. BALDO,beghdrugtestlab@gmail.com,beghdrugtestlab@gmail.com,,4,2,6,,,PASSED,Acceptable,SDTLPT-24-0140977,A
15,14-0990-23-PIBS-R,14,BENGUETCORP LABORATORIES INC.  (CENTERMALL BRANCH),"BAGUIO CENTERMALL, 4F-022 & 4F-024, MAGSAYSAY AVENUE, KAGITINGAN, BAGUIO CITY, BENGUET",BAGUIO CITY /  BENGUET,09161968787; 0744424528,"DE JOYA, VIRGINIA V.",bclicm_lab@yahoo.com.ph,bclicm_lab@yahoo.com.ph,,5,1,6,,,PASSED,Acceptable,SDTLPT-24-0140978,A
15,14-1620-24-GIBS-R,14,BGHMC -ODTRC DRUG TESTING LABORATORY ,"OUTPATIENT DRUG TREATMENT REHABILITATION CENTER BUILDING, BGH COMPOUND, GOVERNOR PACK ROAD, BAGUIO CITY, BENGUET",BAGUIO/BENGUET,0916-974-2411/ 0967-360-1176,CLARETTE ROSARIO P. DY,bghmcodtrcdtl@gmail.com,bghmcodtrcdtl@gmail.com,,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0140979,HS
15,14-1332-24-GIBS-R,14,FAR NORTH LUZON GENERAL HOSPITAL AND TRAINING CENTER,"LABORATORY DEPARTMENT, FAR NORTH LUZON GENERAL HOSPITAL & TRAINING CENTER, QUIRINO LUNA CITY, APAYAO",LUNA CITY/APAYAO,0977-830-8437/ 0936-191-3802,JUANITA T. LACUESTA,fnlghtc.lab.dtl@gmail.com,fnlghtc.lab.dtl@gmail.com,,2,4,6,,,PASSED,Acceptable,SDTLPT-24-0140980,A
15,14-XXXX-XX-XXXX-X,14,HI-PRECISION DIAGNOSTICS - BAGUIO BRANCH,"2ND FLOOR CYA CENTRUM, MILITARY CUT-OFF, KENNON ROAD, BAGUIO CITY, BENGUET, CAR",BAGUIO CITY / BENGUET,09469973644/09175685998,"ASUNCION, BABY LYNNE C.",hpbaguio.lab@hi-precision.com.ph,hpbaguio.lab@hi-precision.com.ph,,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0140981,HS
15,14-XXXX-XX-XXXX-X,14,KONSULTA MEDICA AND DIAGNOSTIC CENTER,"RT35 4TH FLOOR MAHARLIKA LIVELIHOOD COMPLEX BRGY., AZCKO, BAGUIO CITY, BENGUET",BAGUIO CITY,0951-339-9160,VIRGINIA V. DE JOYA,konsultamed88@gmail.com,konsultamed88@gmail.com,,3,2,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0140982,HS
15,14-XXXX-XX-XXXX-X,14,L AND A DIAGNOSTIC AND DRUG TESTING CENTER,"PUROK A, PROPER, POBLACION SOUTH, LAGAWE, IFUGAO",LAGAWE/IFUGAO,0917-829-5423/ 0917-635-2402,"NELIA S. BANDAO, MD",nelia_bandao@yahoo.com,nelia_bandao@yahoo.com,,2,4,6,,,PASSED,Acceptable,SDTLPT-24-0140983,A
15,14-XXXX-XX-XXXX-X,14,LUIS HORA MEMORIAL REGIONAL HOSPITAL DRUG TESTING LABORATORY,"LUIS HORA MEMORIAL REGIONAL HOSPITAL LABORATORY, JUNCTION ABATAN, BAUKO, MOUNTAIN PROVINCE",BAUKO CITY/MT. PROVINCE,0995-223-4310,CHRISTINE P. AYOCHOK,johnjanjoven@gmail.com,johnjanjoven@gmail.com,,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0140984,HS
15,14-1587-24-PFSS-R,14,MAEZELLE PSYCHO METIER AND DIAGNOSTIC CENTER,"C-17 CAMP DANGWA, BRGY. BAHONG, LA TRINIDAD CITY, BENGUET",LA TRINIDAD/BENGUET,0912-783-9614,OLGA M. BAUSA,mpmdcbenguet@gmail.com,mpmdcbenguet@gmail.com,,4,3,7,,,PASSED,Acceptable,SDTLPT-24-0140985,A
15,14-1869-23-PIBS-R,14,"METROBAGUIO LABORATORIES, INC. ","146 KISAD ROAD, BAGUIO, BENGUET, CAR",BAGUIO CITY / BENGUET,9178346857,"WI, RUDOLF CONSTANTINO T.",metrobaguioLabInc@yahoo.com,metrobaguioLabInc@yahoo.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0140986,HS
15,14-1000-23-PFSS-R,14,MPSi DRUG TESTING LABORATORY,"24 MCKINLEY ST. ALZATE BLDG. ZONE 4, BANGUED,ABRA",BANGUED CITY / ABRA,0917-648-2301/ 0915-285-0102/ (074) 614-6640,"ALZATE, MILAGROS F.",mpsi_dtl@yahoo.com,mpsi_dtl@yahoo.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0140987,HS
15,14-XXXX-XX-XXXX-X,14,PRECISE DIAGNOSTIC LABORATORY,"RM 3I, 3RD BASEMENT, PALANGDAO, BRGY. LOWER GENERAL LUNA RD., BAGUIO CITY, BENGUET",BAGUIO/BENGUET,0917-867-4297/ 0919-686-6520,BERNADETTE L. BALDO,precisediagnostic.talonzo@gmail.com,precisediagnostic.talonzo@gmail.com,,3,1,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0140988,HS
15,14-XXXX-XX-XXXX-X,14,PRECISE DIAGNOSTIC LABORATORY-BRANCH,"UNIT 1, #130 T. ALONZO ST., BRGY. TEODORA ALONZO, BAGUIO CITY, BENGUET",BAGUIO/BENGUET,0917-867-4297/ 0919-686-6520,BERNADETTE L. BALDO,precisediagnosticlab.talonzo@gmail.com,precisediagnosticlab.talonzo@gmail.com,,3,3,6,,,PASSED,Acceptable,SDTLPT-24-0140989,A
15,14-1342-24-PIBS-R,14,QA DIAGNOSTIC LABORATORY ,"2ND FLOOR DANES BLDG., KAYANG ST. COR. CHUGUM ST. AZCKO BRGY. BAGUIO CITY",BAGUIO CITY,0975-130-4717/ 0920-945-8564,GERALDINE MOYAMOY AGPES,qa.dxlab@gmail.com,qa.dxlab@gmail.com,,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0140990,HS
15,14-1344-24-PFSS-R,14,ST. ALOYSIUS DRUG TESTING LABORATORY,"260 LAYAD ST., EYEB, POBLACION, BONTOC, MT. PROVINCE ",BONTOC CITY/MT. PROVINCE,0927-193-2637/ 0917-559-6378,JOHN ALEX M. MOSUELA,jaimexc7@gmail.com,jaimexc7@gmail.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0140991,HS
15,14-1007-23-PIBS-R,14,T. ALONZO DIAGNOSTIC CENTER AND DRUG TESTING LABORATORY,"19 TEODORA ALONZO, BAGUIO, BENGUET",BAGUIO CITY / BENGUET,09153585938/(074)4422730,"DE JOYA, VIRGINIA V.",tadcdtl@gmail.com,tadcdtl@gmail.com,,4,2,6,,,PASSED,Acceptable,SDTLPT-24-0140992,A
15,14-XXXX-XX-XXXX-X,14,TRULAB MEDICAL AND DIAGNOSTIC CENTER INC. ,"PF4B CEDAR PEAK GENERAL LUNA COR. MABINI ST. BRGY. KABAYANIHAN, BAGUIO CITY, BENGUET",BAGUIO/BENGUET,0938-125-6636/ 0917-887-5312,KAREN  C. TUBA-ANG ,trulab.laboratory@gmail.com,trulab.laboratory@gmail.com,,3,5,8,,,PASSED,Acceptable,SDTLPT-24-0140993,A
15,14-1348-24-PIBS-R,14,ZION PRIME MEDICAL LABORATORY CO.,"TOWN PROPER, ALS BUILDING, POBLACION, LA TRINIDAD BENGUET",LA TRINIDAD/BENGUET,0919-695-3017/0919-686-6520,BERNADETTE L. BALDO,zionprimemedlab@yahoo.com,zionprimemedlab@yahoo.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0140994,HS
16,15-1222-22-GIBS-R,15,CAMP SIONGCO STATION HOSPITAL,"CAMP SIONGCO STATION HOSPITAL, AWANG DOS, MAGUINDANAO DEL NORTE, DATU ODIN SINSUAT, MAGUINAO DEL NORTE (NEAR AIRPORT)",MAGUINDANAO/DEL NORTE,0919-868-8826,"SHEJAN P. KALIM, MD",sheleelaban.18@gmail.com,sheleelaban.18@gmail.com,,2,4,6,,,PASSED,Acceptable,SDTLPT-24-0150995,A
16,15-1265-23-GIBS-R,15,COTABATO REGIONAL AND MEDICAL CENTER,"COTABATO REGIONAL AND MEDICAL CENTER, SINSUAT AVENUE, ROSARY HEIGHTS 10, COTABATO CITY",COTABATO CITY,9770231966,"KALIM, SHERJAN P.",laboratory@crmc.doh.gov.ph,laboratory@crmc.doh.gov.ph,,0,4,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0150996,HS
16,15-1595-24-PIBS-R,15,DAVAO SPECIALISTS CLINIC AND DIAGNOSTIC LABORATORY INC.,"2ND FLOOR, MARQUEZ BLDG., DON RUFINO ALONZO ST., CORNER DON ROMAN VILO ST., COTABATO CITY, MAGUINDANAO",COTABATO/MAGUINDANAO,0955-794-5040,ALEJANDRO L. DOMINGO,sdclcotabatolab@gmail.com,sdclcotabatolab@gmail.com,,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0150997,HS
16,15-1294-24-GIBS-R,15,DOH-AMAI PAKPAK MEDICAL CENTER,"1199 AMAI PAKPAK AVE., BRGY. DATU SABER, MARAWI CITY, LANAO DEL SUR",MARAWI/LANAO DEL SUR,0917-311-2138/0917-158-2120,ASLIA M. MAPANDI,apmclab@gmail.com,apmclab@gmail.com,,1,1,2,,,PASSED,Excellent,SDTLPT-24-0150998,E
16,15-1937-23-PFSS-I,15,H-LAB DRUG TESTING LABORATORY,"B-10, L-149 UPPER SAN RAYMUNDO, JOLO, SULU (FRONTING MASJID TARBIYA), JOLO, SULU, BARMM",JOLOCITY / SULU,9564987218,"BUSTAMANTE, CZAM FAITH G.",hlab.dtl@yahoo.com,hlab.dtl@yahoo.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0150999,HS
16,15-1733-23-PIBS-R,15,"HEALTH CARE DIAGNOSTIC LABORATORIES, INC","DON ROMAN VILO ST. COTABATO CITY, POBLACION 6, COTABATO CITY, MAGUINDANAO (BESIDE FILIDIAN BAZAAR/ NEAR OLD CITY HALL) ",COTABATO CITY / MAGUINDANAO,09177-708-343/ 0920-9137-727,"SALCEDO-LINGAYON, NENA C.",healthcarediagnosticlab@yahoo.com,healthcarediagnosticlab@yahoo.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-0151000,HS
16,15-1766-23-PFSS-R,15,SMA MEDICAL LABORATORY DRUGTEST AND DIAGNOSTIC CENTER,"AMAI PAKPAK AVENUE, MATAMPAY, MARAWI CITY, LANAO DEL SUR",MARAWI/LANAO DEL SUR,0917-435-6157/0945-572-7620,CHONILO O. RUIZ,smadrugtest@gmail.com,smadrugtest@gmail.com,,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-0151001,HS
16,15-1360-24-GIBS-R,15,SULU PROVINCIAL HOSPITAL,"SCOTT ROAD, BARANGAY ASTURIAS JOLO, SULU",JOLO/SULU,0917-301-0266/ 0916-442/7968,AL-ZAMZAM A. ABUBAKAR,sphcl2016@gmail.com,sphcl2016@gmail.com,,4,4,8,,,PASSED,Acceptable,SDTLPT-24-0151002,A
17,16-XXXX-XX-XXXX-X,16,ACH POLYCLINIC LABORATORY AND DRUG TESTING CENTER,"MARCOS CALO STREET, DATU SILONGAN, BUTUAN CITY, AGUSAN DEL NORTE",BUTUAN CITY / AGUSAN DEL NORTE,9174332438,"LIMCANGCO, PONCIANO S.",achpolycliniclabdtc@gmail.com,achpolycliniclabdtc@gmail.com,,3,0,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0161003,HS
17,16-1367-23-GIBS-R,16,ADELA SERRA TY MEMORIAL MEDICAL CENTER ,"CAPITOL HILLS, BRGY. TELAJE TANDAG CITY SURIGAO DEL SUR",TANDAG CITY / SURIGAO DEL SUR,0963-568-2457/ 0917-583-2712,"DELOS REYES-RENDON, JANELLE R.",astmmclaboratory17@gmail.com,astmmclaboratory17@gmail.com,,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-24-0161004,HS
17,16-1624-23-PIBS-R,16,BAYUGAN DIAGNOSTIC AND DRUG TESTING CENTER,"P-20 ESPERANZA ROAD, POBLACION, BAYUGAN CITY, AGUSAN DEL SUR",BAYUGAN/AGUSAN DEL SUR,0917-135-7683,RAUL VENERANDO JR. B. ATUPAN,bddtc2010@gmail.com,bddtc2010@gmail.com,,1,1,2,,,PASSED,Excellent,SDTLPT-24-0161005,E
