NUMBER,ACCREDITATION NUMBER,REGION,NAME OF FACILITY,ADDRESS (Street/Barangay),TOWN/CITY,CONTACT NO.,HOL NAME (Head Of Laboratory),EMAIL,LABORATORY EMAIL,O.R. Number,"INCORRECT
METH","INCORRECT
THC","INCORRECT 
TOTAL","RESULT: 
WITH OR WITHOUT CONCERN",RESULT: REMARKS,"REMARKS:
PASSED / FAILED",SCORE,CERTIFICATE NO. ,
14,13-0699-22-PIBS-R,13,"PHILIPPINE-CHINESE CHARITABLE ASSOCIATION, INC.","286 BLUMENTRITT STREET, STA. CRUZ, MANILA",MANILA CITY,09684454454/09175238181,"EVELINA N. LAGANAYO,MD",cghdrugtestinglab@gmail.com,cghdrugtestinglab@gmail.com,5150828,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130732,HS
14,13-1540-22-PFSS-R,13,ST. ANNE MEDICAL CLINIC,"UNIT GE-1, 8101 PEARL PLAZA, PEARL DRIVE, ORTIGAS CENTER, PASIG, MANILA",PASIG CITY,09338519277/09175281755,"MICHAEL M. ORTEGA,MD",unbdtc@gmail.com,unbdtc@gmail.com,5141936,2,0,2,,,PASSED,Excellent,SDTLPT-23-0130733,E
14,13-1594-22-GIBS-R,13,UNIVERSITY HEALTH SERVICE,"J.P LAUREL ST. UP CAMPUS DILIMAN, QUEZON CITY, MANILA",QUEZON CITY,09432803571/09190016138,"ANAROSE C. ALVARADO,MD",uphslaboratory.upd@up.edu.ph,uphslaboratory.upd@up.edu.ph,5141956,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130734,HS
14,13-0297-22-PFSS-R,13,WORLD CITI MEDICAL CENTER,"960 AURORA BLVD., COR. ANONAS ST., BRGY. BAGUMBUHAY",QUEZON CITY,09338548612/09151327910,"ANTONIO M. CRUZ,MD",wcmclaboratory@gmail.com,wcmclaboratory@gmail.com,5141918,3,2,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130735,HS
14,13-012-2224-HF-2,13,EL ROI MEDICAL CLINIC & DIAGNOSTIC CENTER INC.,"3RD FLOOR LEON DE ORO PLACE, 2125 LEON GUINTO ST., MALATE, MANILA",MANILA CITY,09958658077/09328510256,"FRANK GERALD C. PAGDUNZULAN,MD",info@elroi.com.ph/bj_tsutsugamushi@yahoo.com,info@elroi.com.ph/bj_tsutsugamushi@yahoo.com,5141659,1,1,2,,,PASSED,Excellent,SDTLPT-23-0130736,E
14,13-0290-22-PIBS-R,13,VALLEYMED DIAGNOSTIC AND AMBULATORY SURGICAL CENTER,UNIT 2C CITICENTRE BUILDING JP RIZAL COR. PUERTO RICO ST. NANGKA,MARIKINA CITY,9178998259,"CATHERINE KAORIE D. CALINGO,MD",valleymedmultispecialtyclinic@gmail.com,valleymedmultispecialtyclinic@gmail.com,5141920,2,5,7,,,PASSED,Acceptable,SDTLPT-23-0130737,A
14,13-1295-22-PIBS-R,13,"D' MICROASIA MEDICAL LABORATORY, INC.",913 A.T. REYES ST. BRGY. POBLACION NEAR SM FELIPE CHURCH,MANDALUYONG CITY,09999958798/09178852062,"SUSANA P. QUIAOIT,MD",micromediclab@gmail.com,micromediclab@gmail.com,5141887,2,0,2,,,PASSED,Excellent,SDTLPT-23-0130738,E
14,13-0104-22-PIBS-R,13,JED DIAGNOSTIC CENTER,"3RD FLR. GODINO BLDG. 350 A. VILLEGAS ST. ERMITA, MANILA",MANILA CITY,09175055743/09178701775,"EDITH S. TRIA,MD",jeddiagnostic_center@yahoo.com,jeddiagnostic_center@yahoo.com,5151406,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130739,HS
14,13-0202-22-PIBS-R,13,RG MEDICAL CLINIC INC.,1692 EVANGELISTA ST. BANGKAL MAKATI CITY (IN FRONT OF BDO),MAKATI CITY,09171180027/ 88432645 (LOCAL 106),"ANDREW D. DIMACALI,MD",rgmclaboratory@gmail.com,rgmclaboratory@gmail.com,5145082,1,0,1,,,PASSED,Excellent,SDTLPT-23-0130740,E
14,13-0345-22-PIBS-R,13,THE MEDICAL CITY CLINIC@REGIS CENTER KATIPUNAN,"7TH FLOOR REGIS CENTER KATIPUNAN AVE., QUEZON CITY, MANILA",QUEZON CITY,9177552561,"GREGORIO B. CORTEZ III,MD",carlosdaniel17@rocketmail.com,carlosdaniel17@rocketmail.com,5142730,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130741,HS
14,13-0227-22-PIBS-R,13,ST. CAMILLUS MEDICAL CENTER,"116 EULOGIO AMANG RODRIGUEZ AVENUE SANTOLAN, PASIG CITY, MANILA",PASIG CITY,9771427446,"ROZANI O. NAVARRO,MD",scmclab@gmail.com,scmclab@gmail.com,5142662,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130742,HS
14,13-0285-22-PIBS-R,13,UNLAB MEDICAL CLINICAL CORP,"876 G. APACIBLE CORNER L. GUINTO ST. ERMITA, MANILA",MANILA CITY,84005129,"ROMMEL P. DOMALAON,MD",unlabmedicalclinic@gmail.com,unlabmedicalclinic@gmail.com,5141806,1,1,2,,,PASSED,Excellent,SDTLPT-23-0130743,E
14,13-0135-22-GIBS-R,13,NATIONAL CENTER FOR MENTAL HEALTH,"9 DE PEBRERO ST. BRGY. MAUWAY, MANDALUYONG CITY, MANILA",MANDALUYONG CITY,9178320021,"RICHARDSON M. CARMEN,MD",ncmh18dtl@yahoo.com,ncmh18dtl@yahoo.com,5142710,1,0,1,,,PASSED,Excellent,SDTLPT-23-0130744,E
14,13-0241-22-PFSS-R,13,ST. MICHAEL'S MEDICAL CENTER AND DIAGNOSTIC CLINIC,"2ND FLOOR STARMALL, SHAW BLVD., EDSA WACK-WACK GREENHILLS",MANDALUYONG CITY,8477-8937,"BU C. CASTRO,MD",ssmc_starmallbranch@yahoo.com,ssmc_starmallbranch@yahoo.com,5142440,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-23-0130745,HS
14,13-1557-22-PIBS-I,13,PHIL. MEDICAL DIAGNOSTICS AND LAB. CENTER CORP.,"1932-A TAFT AVENUE, MALATE, MANILA",MANILA CITY,9778506929,"HERBERT Z. MANAOIS,MD",philmedlab@gmail.com,philmedlab@gmail.com,5142629,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130746,HS
14,13-1771-22-PFSS-I,13,OLYMPUS MEDICAL AND DIAGNOSTIC LABORATORY,"#333 A. MABINI ST. BRGY. 18, CALOOCAN CITY, MANILA",CALOOCAN CITY,9350531211,"JANETTE S. TOLENTINO,MD",olympusmedical2015@yahoo.com,olympusmedical2015@yahoo.com,5142491,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130747,HS
14,13-0698-22-PIBS-R,13,"MEDICAL CENTER PARA„AQUE, INC.","OLD BLDG., 2ND FLR. LAB. DEPT., DR. A. SANTOS AVE., BRGY. SAN ANTONIO, SUCAT RD",PARA„AQUE CITY,9178252945,"HUMPREY G. BITUN,MD",mcp_lab@yahoo.com,mcp_lab@yahoo.com,5142423,2,0,2,,,PASSED,Excellent,SDTLPT-23-0130748,E
14,13-0140-22-PFSS-R,13,NOVA DRUG TESTING LABORATORY,"1A 1131 QUIRINO HIGHWAY NOVALICHES, FAIRVIEW",QUEZON CITY,9195396442,"RAYMUNDO F. FELICIANO,MD",novadrugtestinglaboratory@yahoo.com,novadrugtestinglaboratory@yahoo.com,5143007,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130749,HS
14,13-0226-22-PIBS-R,13,SSMC HEALTH INC.,"3RD FR., SYCAMORE CENTER, BUENCAMINO ST. ALABANG ZAPOTE, BRGY. CUPANG",MUNTINLUPA CITY,09474464642/09178860063,"IFTIZAR N. HARON,MD",ssmchealthmsu@gmail.com,ssmchealthmsu@gmail.com,5142780,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130750,HS
14,13-0040-22-PFSS-R,13,CMI WELLNESS DIAGNOSTIC CENTER,"315 CMI BLDG. COMMONWEALTH AVENUE, BRGY. CULIAT, DILIMAN",QUEZON CITY,9198332608,"SUSANA P. QUIAOIT,MD",wellness_neuro@yahoo.com,wellness_neuro@yahoo.com,51242841,0,1,1,,,PASSED,Excellent,SDTLPT-23-0130751,E
14,13-0032-22-PIBS-R,13,"CENTRALLE MED. DIAGNOSTICS AND POLYCLINIC, INC.-PASAY","4TH FLOOR WELCOME PLAZA MALL, TAFT AVE. COR. LIBERTAD ST.",PASAY CITY,9329813299,"IRENE D. CHING,MD",pasaycmdp@gmail.com,pasaycmdp@gmail.com,5142832,1,5,6,,,PASSED,Acceptable,SDTLPT-23-0130752,A
14,13-0031-22-PIBS-R,13,"CENTRALLE MEDICAL DIAGNOSTICS AND POLYCLINIC, INC.","2/F FIRST AMIJI MANSION 6TH AVE COR MH DELPILAR STREET, CALOOCAN CITY",CALOOCAN CITY,9310726025,"IRENE D. CHING,MD",lab@centrallemedical.com,lab@centrallemedical.com,5142831,2,0,2,,,PASSED,Excellent,SDTLPT-23-0130753,E
14,13-0033-22-PIBS-R,13,"CENTRALLE MED. DIAGNOSTICS AND POLYCLINIC, INC-VALENZUELA CITY","119 PASO DE BLAS ROAD, BRGY. PASO DE BLAS, VALENZUELA CITY",VALENZUELA CITY,9233259789,"IRENE D. CHING,MD",valenzuelacmdp@gmail.com,valenzuelacmdp@gmail.com,5142833,1,1,2,,,PASSED,Excellent,SDTLPT-23-0130754,E
14,13-0137-22-PIBS-R,13,NEW ERA DRUG TESTING CENTER,"COMMONWEALTH AVENUE, CORNER TANDANG SORA, QUEZON CITY",QUEZON CITY,9619342432,"ARACELI P. JACOBA,MD",newera_drugtest@yahoo.com,newera_drugtest@yahoo.com,5142823,0,0,0,,,PASSED,Excellent,SDTLPT-23-0130755,E
14,13-0079-22-PIBS-R,13,MARIKINA MEDICAL DOCTORS CLINIC AND LABORATORY,"2ND FR BLUEWAVE STRIP MAR. GIL FERNANDO AVE., STO. NI„O, MARIKINA CITY",MARIKINA CITY,8930-7875,"DEXTER A. LEDESMA,MD",marmedinternal@yahoo.com,marmedinternal@yahoo.com,5142808,1,1,2,,,PASSED,Excellent,SDTLPT-23-0130756,E
14,13-1059-22-PIBS-R,13,THE MEDICAL CITY,"MERALCO AVENUE, ORTIGAS CENTER, PASIG CITY", PASIG CITY,09171453925/09153766093,"GREGORIO B. CORTEZ III,MD",jbmatibag@themedicalcity.com,jbmatibag@themedicalcity.com,5142804,0,0,0,,,PASSED,Excellent,SDTLPT-23-0130757,E
14,13-0147-22-PIBS-R,13,"PARA„AQUE ULTRASOUND DIAG. CENTER, INC-BACLARAN","2150 CASQUEJO BUILDING, AIRPORT ROAD, BACLARAN, PARA„AQUE CITY",PARA„AQUE CITY,9178907471,"MINNIE JANE A. PINEDA,MD",pudci.baclab@gmail.com,pudci.baclab@gmail.com,5143081,0,0,0,,,PASSED,Excellent,SDTLPT-23-0130758,E
14,13-0129-22-PIBS-R,13,MICAH MEDICAL LABORATORY,"1923 SAN MARCELINO ST., MALATE, MANILA",MANILA CITY,9209538561,"ROSALINDA COSMAS R. BENITEZ,MD",micahmedicallab@gmail.com,micahmedicallab@gmail.com,5143077,3,0,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130759,HS
14,13-0245-22-PIBS-R,13,"ST. PETER PAUL MEDICAL CLINIC, INC.","1182 GREY ST., ERMITA, MANILA",MANILA CITY,9692285223,"MARIMIN A. LAPUEBLA,MD",nishy_49@yahoo.com.ph,nishy_49@yahoo.com.ph,5142997,2,0,2,,,PASSED,Excellent,SDTLPT-23-0130760,E
14,13-0069-22-PIBS-R,13,GREPA MEDICAL AND DIAGNOSTIC CENTER (SUN LIFE GREPA FINANCIAL INC),"6819 AYALA AVE COR BUENDIA AVE BGY BEL-AIR, MAKATI CITY",MAKATI CITY,9277736101,"SIERRA ROMA S. FERNANDEZ,MD",gmdclaboratory@sunlifegrepa.com,gmdclaboratory@sunlifegrepa.com,5143064,1,5,6,,,PASSED,Acceptable,SDTLPT-23-0130761,A
14,13-0146-22-PIBS-R,13,PACIFIC GLOBAL MEDICAL CENTER,"L2B MINDANAO AVENUE, BARANGAY TALIPAPA, NOVALICHES, QUEZON CITY",QUEZON CITY,9568444753,"JANETTE S. TOLENTINO,MD",LABORATORY.PGMC@GMAIL.COM,LABORATORY.PGMC@GMAIL.COM,5143062,1,0,1,,,PASSED,Excellent,SDTLPT-23-0130762,E
14,13-0452-22-PFSS-R,13,STAR ALLIANCES DIAGNOSTICS & MARKETING SERVICES,"RM. 401 DAVID BLDG., SHAW BLVD. WACK-WACK GREENHILLS",MANDALUYONG CITY,9427441485,"VITTORIO AQUITON,MD",vittstar@yahoo.com,vittstar@yahoo.com,5143057,0,4,4,,,PASSED,Highly Satisfactory,SDTLPT-23-0130763,HS
14,13-1230-21-PFSS-R,13,AJV DRUG TESTING LABORATORY,"GROUND FLOOR CENTENO BLDG., C.J. SANTOS ST., MALINTA, VALENZUELA CITY",VALENZUELA CITY,9178300005,"AVELINO A. ALOMESEN,MD",ajvdrugtestlab@gmail.com,ajvdrugtestlab@gmail.com,5142979,1,0,1,,,PASSED,Excellent,SDTLPT-23-0130764,E
14,13-0061-22-PIBS-R,13,MAKATI MEDICAL CENTER DRUG TESTING UNIT,"#2 AMORSOLO ST., LEGASPI, VILLAGE SAN LORENZO, MAKATI CITY",MAKATI CITY,9239565786,"NEILA D. CEJUDO,MD",judy.padilla@makatimed.net.ph,judy.padilla@makatimed.net.ph,5142913,1,0,1,,,PASSED,Excellent,SDTLPT-23-0130765,E
14,13-1250-22-PIBS-R,13,ST. IGNATIUS DE LOYOLA HEALTHCARE SERVICES,"131 PASIG BLVD. BRGY., PINEDA, PASIG CITY",PASIG CITY,9178311444,"FREDERICK R. LLANERA,MD",stignatiuspasig@gmail.com,stignatiuspasig@gmail.com,5143610,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-23-0130766,HS
14,13-1245-22-PIBS-R,13,NEOMEDICA HEALTH SERVICES INC.,"LOT 4G BLK 71 CONGRESSIONAL AVENUE, BGY. BAHAY TORO, QUEZON CITY",QUEZON CITY,9176523465,"JOSE III V. YASON,MD",neomedica@gmail.com,neomedica@gmail.com,5143589,1,1,2,,,PASSED,Excellent,SDTLPT-23-0130767,E
14,13-0701-22-PIBS-R,13,UNITED DOCTORS SERVICE CORP. (METROPOLITAN MED. CENTER),"1357 G. MASANGKAY ST., STA. CRUZ, BRGY. 262, MANILA",MANILA CITY,09562191856/09175615685,"DENNIS JOSE S. CARBONEL,MD",laboratorymetromed@gmail.com,laboratorymetromed@gmail.com,5143428,2,0,2,,,PASSED,Excellent,SDTLPT-23-0130768,E
14,13-0238-22-PIBS-R,13,ST. LUKE'S MEDICAL CENTER- GLOBAL CITY,"RIZAL DRIVE CORNER, 32ND STREET AND 5TH AVENUE, BONIFACIO GLOBAL CITY",TAGUIG,789-77-00 loc. 2074,"MARIA CECILIA F. LIM,MD",chemistryslmcgc@gmail.com,chemistryslmcgc@gmail.com,5143337,2,0,2,,,PASSED,Excellent,SDTLPT-23-0130769,E
14,13-0254-22-PIBS-R,13,"THE MEGACLINIC, INC.","UNIT 552, SM MEGAMALL BLDG. A, DO„A JULIA VARGAS AVE., COR. EDSA",MANDALUYONG CITY,9989612950,"SIERRA ROMA S. FERNANDEZ,MD",megaclinic.dt@gmail.com/laboratory.mega@keralty.com.ph,megaclinic.dt@gmail.com/laboratory.mega@keralty.com.ph,5143331,0,0,0,,,PASSED,Excellent,SDTLPT-23-0130770,E
14,13-0153-22-PIBS-R,13,PATIENT'S CHOICE MEDICAL & INDUSTRIAL LABORATORY,"508-F JCG BLDG. BONI AVENUE PLAINVIEW, MANDALUYONG CITY",MANDALUYONG CITY,9613830173,"ARLENE L. SANTOS,MD",patientschoice@hotmail.com,patientschoice@hotmail.com,5143381,4,3,7,,,PASSED,Acceptable,SDTLPT-23-0130771,A
14,13-1592-22-PIBS-R,13,"PROBE POLYCLINIC & DIAGNOSTIC CENTER, INC.","UNIT 102 MARIBELLA BLDG. II 2071 ROXAS BLVD. MALATE, MANILA",MANILA CITY,9959483964,"ANAROSE C. ALVARADO,MD",corpuzdemmy@gmail.com,corpuzdemmy@gmail.com,5143319,3,2,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130772,HS
14,13-1730-22-PIBS-I,13,PROVIDENCE HOSPITAL INC.,"1515 QUEZON AVENUE, WEST TRIANGLE, QUEZON CITY",QUEZON CITY,9088137239,"RAYMUND R. INOCENCIO,MD",lab1515.phi@gmail.com,lab1515.phi@gmail.com,5143315,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130773,HS
14,13-0294-22-PIBS-R,13,VLF MEDICAL CLINIC,"6C MARCELO BLDG. CARUNCHO AVE., SAN NICOLAS, PASIG CITY",PASIG CITY,9277060338,"ROMIL M. AGUIRRE,MD",vlfmedicalclinic@gmail.com,vlfmedicalclinic@gmail.com,5143640,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130774,HS
14,13-0024-22-PIBS-R,13,"CAREPOINT MEDICAL, DIAGNOSTIC AND WELLNESS CLINIC","5F, 473 MAGCOOP BUILDING, UNITED NATIONS AVENUE, BRGY. 666, ERMITA",MANILA CITY,9695200163,"DARIO D. DEFENSOR,MD",laboratory@carepoint.com.ph,laboratory@carepoint.com.ph,5143630,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130775,HS
14,13-1572-22-PFSS-R,13,THE MEDICAL CITY CLINIC@SM NOVALICHES,"2/F UNIT, 202-356-40/41 B SM NOVALICHES, QUIRINO HIGHWAY, SAN BARTOLOME",QUEZON CITY,9257139687,"FARRAH KRISTINE Q. FONTILLA-SANTIAGO,MD",tmcsmnovaliches@themedicalcity.com,tmcsmnovaliches@themedicalcity.com,5144015,0,0,0,,,PASSED,Excellent,SDTLPT-23-0130776,E
14,13-0775-21-PIBS-R,13,DIAGNOSTICA DE SAN VICENTE CORP.,"GROUND FLOOR UNIT 101, 284 DO„A ANITA BUILDING E. RODRIGUEZ SR. AVE.",QUEZON CITY,9178283504,"ARTURO C. LOPEZ,MD",diagnostica_ddsv@yahoo.com,diagnostica_ddsv@yahoo.com,5143960,1,3,4,,,PASSED,Highly Satisfactory,SDTLPT-23-0130777,HS
14,13-0078-22-PIBS-R,13,HEALTHRIGHT INC.,"UNIT 1-9, 2/F WILCON CITY CENTER, 121 VISAYAS AVENUE, BRGY. BAHAY TORO",QUEZON CITY,9274650350,"ROSALINDA COSMAS R. BENITEZ,MD",laboratory.healthright@gmail.com,laboratory.healthright@gmail.com,5143912,1,0,1,,,PASSED,Excellent,SDTLPT-23-0130778,E
14,13-0615-22-PFSS-R,13,PRECISION MEDICAL SERVICES AND DRUG TESTING LAB.,"82 P. TUAZON BOULEVARD, BRGY. KAUNLARAN, CUBAO",QUEZON CITY,9952542521,"PRISCILLA G. MONTEFALCON,MD",kisses14393@hotmail.com,kisses14393@hotmail.com,5143838,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130779,HS
14,13-0189-22-PIBS-R,13,HEALTHWAY QUALIMED MANILA (FORMERLY:QUALIMED SURGERY CENTER),"UPM-PGH, FMAB BLDG., PGH COMPOUND, TAFT AVE., MANILA",MANILA CITY,09173075997/09178925665,"KAREN B. DAMIAN,MD",hcjalago.mnl@qualimed.com.ph,hcjalago.mnl@qualimed.com.ph,5143837,2,5,7,,,PASSED,Acceptable,SDTLPT-23-0130780,A
14,13-0084-22-PIBS-R,13,"MARITIME CLINIC FOR INTERNATIONAL SEAFARERS, INC.","7TH FR. INTRAMUROS CORPORATE PLAZA BLDG., RECOLETOS ST. INTRAMUROS",MANILA CITY,9692253375,"ANDRES S. BONIFACIO,MD",maritimeclinic.ph@gmail.com,maritimeclinic.ph@gmail.com,5144419,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-23-0130781,HS
14,13-0021-22-PFSS-R,13,"C FAMILYCARE LAGRO, INC.","KM. 22 QUIRINO HIGHWAY, BRGY. PASONG PUTIK, QUEZON CITY",QUEZON CITY,9225412738,"MARIA LUISA R. CRUZ,MD",cfamilycareclinic@yahoo.com,cfamilycareclinic@yahoo.com,5144196,2,4,6,,,PASSED,Acceptable,SDTLPT-23-0130782,A
14,13-0007-22-PFSS-R,13,ARHC DRUG TESTING CENTER,"RM 204 JL BUILDING, 109 A. MABINI STREET, KAPASIGAN, PASIG CITY",PASIG CITY,917823992,"FREDERICK R. LLANERA,MD",ghiepagkatotohan@yahoo.com,ghiepagkatotohan@yahoo.com,5143897,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130783,HS
14,13-0292-22-PIBS-R,13,VIZCARRA DIAGNOSTIC CENTER,"#464 SEGUNDA BUILDING UNITED NATION'S AVENUE, ERMITA, MANILA",MANILA CITY,9988440358,"FREDERICK G. LIM,MD",vdclaboratory@viscarrapharma.com,vdclaboratory@viscarrapharma.com,5143987,0,1,1,,,PASSED,Excellent,SDTLPT-23-0130784,E
14,13-0064-22-PIBS-R,13,MANILA DOCTORS HOSPITAL DRUG TESTING LABORATORY,"#667 UNITED NATIONS AVENUE, ERMITA, MANILA",MANILA CITY,9209024359,"MARIA CECILIA F. LIM,MD",labimmunology@maniladoctors.com.ph,labimmunology@maniladoctors.com.ph,5144114,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130785,HS
14,13-0022-22-PIBS-R,13,"CAPITOL MEDICAL CENTER, INC.","2ND FLR. LAB. DEPT. QUEZON AVE. COR. ST., MAGBANUA BRGY. PALIGSAHAN",QUEZON CITY,9968899272," MARIA MYSTICA FLODALYN T. BAUTISTA,MD",laboratory@capitolmedical.com.ph,laboratory@capitolmedical.com.ph,5145179,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130786,HS
14,13-1064-22-PIBS-R,13,THE MEDICAL CITY CLINIC @ SM LIGHT MALL,"2/F SM LIGHT MALL EDSA CORNER MADISON AVE., BRGY. BARANGKA ILAYA",MANDALUYONG,9274984143,"SARAH-JANE L. DATAY-LIM,MD",tmcsmlightmall@themedicalcity.com,tmcsmlightmall@themedicalcity.com,5144031,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-23-0130787,HS
14,13-0055-22-PIBS-R,13,GAMMACARE MEDICAL SERVICES INC.,"635 BINAYUYO ST. COR. MALANTING ST. AMPARO SUBD., BRGY. 179, NOVALICHES",CALOOCAN CITY,9175603725,"GABRIEL J. CRUZ,MD",info@gammacaremsi.com,info@gammacaremsi.com,5144519,0,4,4,,,PASSED,Highly Satisfactory,SDTLPT-23-0130788,HS
14,13-0119-22-PFSS-R,13,"LLN MEDICAL SERVICES, INC.","#1627 AGONCILLO TOWNHOMES II AGONCILLO ST., MALATE, MANILA",MANILA CITY,9223566352,"RHODERICK M. CRUZ,MD",llnmedical95@gmail.com,llnmedical95@gmail.com,5144142,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130789,HS
14,13-0142-22-PIBS-R,13,"OCW MEDICAL CLNIC, INC.","1415 REGENT BUILDING 3RD FLOOR GENERAL LUNA STREET, ERMITA, MANILA",MANILA CITY,09495883598/09175821757,"DEXTER A. LEDESMA,MD",ocwmedlaboratory@yahoo.com.ph,ocwmedlaboratory@yahoo.com.ph,5144440,0,2,2,,,PASSED,Excellent,SDTLPT-23-0130790,E
14,13-0224-22-PFSS-R,13,SSMC HEALTH INC.,"3993 AURPORT ROAD BACLARAN, PARA„AQUE, MANILA",PARA„AQUE CITY,9167041039,"MARLENE S. ONTOG,MD",ssmcbaclaran2020@gmail.com,ssmcbaclaran2020@gmail.com,51441134,0,1,1,,,PASSED,Excellent,SDTLPT-23-0130791,E
14,13-0026-22-PIBS-R,13,CBZ MEDICAL CLINIC,"1507 NFWC BLDG. SAN MARCELINO ST., ERMITA, MANILA",MANILA CITY,85269133,"EDNA MAY L. GO,MD",cbz_med@yahoo.com,cbz_med@yahoo.com,5144132,0,0,0,,,PASSED,Excellent,SDTLPT-23-0130792,E
14,13-1517-22-PIBS-R,13,FCI LABORATORY AND MEDICAL SERVICES,"ROOM 2A E. CORTES BUILDING 958 E. RODDRIGUEZ SR. AVE., BRGY. MARIANA",QUEZON CITY,9178167210,"FRANCES A. SAURA-SANCHEZ,MD",fcilab316@gmail.com,fcilab316@gmail.com,5143850,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130793,HS
14,13-0236-22-PIBS-R,13,ST. LUKE'S MEDICAL CENTER-QUEZON CITY,"279 E. RODGIGUEZ SR. AVE, QUEZON CITY",QUEZON CITY,09985821336/09189068919,"MARIA CECILIA F. LIM,MD",bcguirindola@stlukes.com.ph,bcguirindola@stlukes.com.ph,5164020,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130794,HS
14,13-0251-22-PFSS-R,13,"STATELAB CLINICS & DIAGNOSTIC CENTER, INC.","UNIT 220 2ND/F SAINT ANTHONY BLDG. 891, AURORA BLVD. CUBAO, QUEZON CITY",QUEZON CITY,09171261339/09776284600,"OLGA M. BAUSA,MD",statelab_2009@yahoo.com,statelab_2009@yahoo.com,5163842,1,5,6,,,PASSED,Acceptable,SDTLPT-23-0130795,A
14,13-1523-22-PFSS-I,13,"MEDICARD PHILIPPINES, INC.(ORTIGAS BRANCH)","UNIT 105 PAR ROYALE CONDO., JULIA VARGAS AVE., ORTIGAS CENTRE, BRGY. SAN ANTONIO,",PASIG CITY,09088864746/ 8634-1885,"ARTURO C. LOPEZ,MD",ortigas.laboratory@medicardphils.com,ortigas.laboratory@medicardphils.com,5144666,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-23-0130796,HS
14,13-0122-22-PIBS-R,13,MEDICARD PHILIPPINES INC. (FESTIVAL ALABANG) ,3L WELLNESS LANE FESTIVAL MALL FILINVEST CORP. ALABANG,MUNTINLUPA CITY,09988493117/88079219,"ARTURO C. LOPEZ,MD",alabang.laboratory@medicardphils.com,alabang.laboratory@medicardphils.com,5144667,1,3,4,,,PASSED,Highly Satisfactory,SDTLPT-23-0130797,HS
14,13-0148-22-PFSS-R,13,PARA„AQUE ULTRASOUND DIAG. CENTER INC. - DONGALO,"0459 QUIRINO AVENUE, DONGALO- NEAR ST.A NDREW'S CATHEDRAL",PARA„AQUE CITY,09666535150/ 028522425,"MINNIE JANE A. PINEDA,MD",pudcdongalolab@gmail.com,pudcdongalolab@gmail.com,5144598,3,0,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130798,HS
14,13-0877-22-PIBS-R,13,"PHYSICIANS' DIAGNOSTIC SERVICES CENTER, INC.","533 PHYSICIANS TOWER, UN AVENUE ERMITA, MANILA ",MANILA CITY,5214967,"DEXTER A. LEDESMA,MD",dexteraledesma@yahoo.com,dexteraledesma@yahoo.com,5144545,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-23-0130799,HS
14,13-0037-22-PIBS-R,13,CHRISTIAN E. CANGCO MEDICAL CLINIC AND LABORATORY,"5TH /6TH F JAYYAH BLDG PRES QUIRINO AVE SAN PASCUAL ST. MALATE, MANILA",MANILA CITY,9177603890/ 76983058,"RONALD D. CABUDOY,MD",cangcomed@gmail.com,cangcomed@gmail.com,5145060,1,1,2,,,PASSED,Excellent,SDTLPT-23-0130800,E
14,13-1658-22-PIBS-R,13,"MEDICARD PHILIPPINES, INC. ","GF RAM PLAZA, 145 DELA ROSA COR. ADELANTADO ST. LEGASPI VILLAGE",MAKATI CITY,9151865734,"ARTURO C. LOPEZ,MD",ramplaza.laboratory@medicardphil.com,ramplaza.laboratory@medicardphil.com,5144664,1,5,6,,,PASSED,Acceptable,SDTLPT-23-0130801,A
